1, 69.6549388470803
2, 114.0311756942317
3, 122.99153789753507
4, 158.94278665544255
4.999999999999993, 111.63548702103844
6, 110.24883268054248
7, 157.43977674629514
8, 210.43353947118726
9, 253.42405976198995
10, 331.3841183833978
10.999999999999993, 316.42738360878013
11.999999999999993, 185.42328104826356
13, 79.63859969154464
14, 64.50596118037265
15, 58.72772349170566
16, 57.860067167179864
17, 36.1448124122187
17.999999999999993, 27.417900480109893
19, 23.996938010191116
20, 44.413088405880785
21, 26.490815820654007
22, 21.577001903176324
23, 19.705850822440652
23.999999999999993, 26.206107936675153
24.999999999999993, 27.361382630815797
26, 28.376302093275626
27, 17.465211635663763
28, 23.8702169724138
29, 28.53725966433717
30, 13.916429806279211
31, 12.09246310881258
32, 16.46256575565849
33, 19.42851679872956
34, 23.878291816723504
35, 14.389061981653185
36, 13.1652491072889
37, 29.10718997027925
38, 38.91080382310679
38.999999999999986, 22.0706284232665
39.999999999999986, 23.935253087903675
40.999999999999986, 45.73255229942822
42, 58.02009803886267
43, 37.46168062615925
44, 40.300531597656004
45, 71.42647487244733
46, 89.56974081810176
47, 97.19848687723561
48, 122.76254121801423
49, 113.79605556137756
50, 144.37186212913116
51, 133.77972697422967
51.999999999999986, 114.12870002529803
52.999999999999986, 109.44789497042575
54, 127.73443079062747
55, 71.40224347422031
56, 42.767984442778015
57, 36.985175358029664
58, 46.759594587704896
59, 75.36246072896097
60, 85.3594485616727
61, 52.27058833353681
62, 52.413106082536956
63, 72.65243427827681
63.999999999999986, 48.16115298860643
64.99999999999999, 39.966525193983216
65.99999999999999, 34.9988129269484
67, 52.237037860986106
68, 67.56846440703794
69, 34.46396998287355
70, 34.02349033717701
71, 42.70593067287166
72, 56.42196122567316
73, 33.91799099253922
74, 27.691754021901716
75, 27.295479735459594
75.99999999999999, 33.10346511550097
76.99999999999999, 32.41875266475404
77.99999999999999, 8.611327416946324
78.99999999999999, 10.881955660538097
80, 16.705902953975965
81, 17.681256076773707
82, 13.383566627025857
83, 14.22141983167785
84, 15.565498582685905
85, 21.578096704393147
86, 19.66606387927891
87, 21.89022458155455
88, 22.491587581218482
89, 30.342970585037165
90, 54.71326206441495
91, 20.369704155670888
92, 22.864996420385296
93, 50.242280693734756
94, 56.97113307646839
95, 72.3317511218022
96, 70.47343007403549
96.99999999999999, 66.68628128469732
98.00000000000001, 70.96776865815661
99.00000000000001, 128.99920510411516
100.00000000000001, 135.76043884951832
101.00000000000001, 164.68595636268037
102.00000000000001, 212.46850490395468
103.00000000000001, 286.8684545977259
104.00000000000001, 306.5002837710149
105.00000000000001, 236.57667536806173
106.00000000000001, 230.5250060777272
107.00000000000001, 203.41212601486666
108.00000000000001, 134.8602369551179
109.00000000000001, 104.79949929244947
110.00000000000001, 28.020794756525902
111.00000000000001, 25.978315623214485
112.00000000000001, 88.31507422486618
113.00000000000001, 73.48872782773162
114.00000000000001, 73.29762489198788
115.00000000000001, 92.73537245351201
116.00000000000001, 91.06350826044331
117.00000000000001, 43.97509365653707
118.00000000000001, 43.81127147500263
118.99999999999999, 37.60204958201007
119.99999999999999, 40.39009581435562
120.99999999999999, 34.91515764755445
121.99999999999999, 32.563459604857144
122.99999999999999, 33.875662731946704
124.00000000000001, 37.991653204685235
125.00000000000001, 46.112986896247094
126.00000000000001, 29.51604495339484
127.00000000000001, 29.364730221535183
128, 35.808352601262186
129, 47.05325543431047
130, 26.229614765377164
131, 26.208006971569603
132, 21.294438313067985
133, 18.529492946892333
134, 19.708361505960283
135, 21.175519471475354
136, 20.573374268929
137, 21.655986096335937
138, 29.574909178174494
139, 23.359101518587067
140, 32.44304823409789
141, 33.76272596598551
142, 40.4920148833246
143, 28.48791297431717
144, 30.125922195117482
145, 37.09657382163073
146, 33.91487306843533
147, 80.46692669838649
148, 85.1085851693498
149, 101.78916577837253
150, 121.08291683556024
151, 130.8403862019976
152, 119.38226982838842
153, 112.32931533949454
154, 173.1457999959058
155, 138.96157466582497
156, 144.88410117049693
157, 139.487295159803
158, 178.8785264274636
159, 275.2837258958373
160, 233.48444171108827
161, 132.07337554500748
162, 133.41943557576212
163, 219.11399919231508
164, 221.03859028810814
165, 270.6781810635795
166, 323.3000345402927
167, 338.14909913578083
168, 364.86058229912214
169, 250.9918983221046
170, 223.85567217048788
171, 200.2308390207162
172, 165.11565213072902
173, 72.62729102198148
174, 61.23800572737173
175, 61.26455530882845
176, 65.2833349367395
177, 59.75881030262519
178, 27.130336920942227
179, 28.25122994548815
180, 54.333002369674205
181, 59.03479323060674
182, 34.30702867962259
183, 26.264634304081483
184, 32.47060665165395
185, 30.716686006474447
186, 27.355678628113537
187, 26.26568275355112
188, 32.142269481535095
189, 22.87763895529838
190, 28.631590534103225
191, 31.264186007670787
192, 24.5630464505507
193, 37.75336700552407
194, 50.25888689422027
195, 11.890547778502423
196, 71.34484348111403
197, 53.39758378573242
198, 85.2965054492065
199, 93.62341034360168
200, 99.34849598035669
201, 108.13198278077107
202, 131.66998360412686
203, 144.41536186763926
204, 179.2715574324924
205, 224.60248096522776
206, 351.21984570305983
207, 371.42884247857955
208, 416.3816986378864
209, 407.52014883782556
210, 321.74135914106864
211, 178.58563477155155
212, 105.04376078622704
213, 80.18301573970905
214, 47.10560700780559
215, 52.18962884038103
216, 46.3337615106841
217, 36.820345105825936
218, 32.81536740197271
219, 38.5542413126218
220, 43.62824490135961
221, 26.509991261693358
222, 29.625732729831952
223, 37.119470394789005
224, 39.481813197616475
225, 32.5929681426594
226, 29.51900081350027
227, 32.81562855099037
228, 53.387127574715464
229, 41.926323335325606
230, 39.66358503085303
230.99999999999994, 38.282815614523315
231.99999999999994, 45.32983820941604
232.99999999999994, 36.17494659677209
233.99999999999994, 31.417604262236864
234.99999999999994, 22.90357610528804
235.99999999999994, 31.967181962475024
236.99999999999994, 24.16002225117336
237.99999999999994, 27.51343850940202
239, 24.08177301712999
240, 28.73102131682549
241, 27.101372953388818
242, 27.343653820172904
243, 27.385012277557507
244, 32.29148110113647
245, 40.50266442420434
246, 38.833079585358064
247, 32.75030771250181
248, 51.41408836279743
249, 60.73652474241237
250, 87.83159502359752
251, 85.2962074023435
252, 85.1364262296729
253, 90.72083807023682
254, 86.36777020052818
255, 87.14790080522118
256, 86.49165091935106
257, 81.73776162337492
258, 79.9419128083905
259, 39.49964957408838
260, 33.9830058839982
